1.165722e-04	2.507288e+03
1.049495e-03	2.495374e+03
2.917184e-03	2.420122e+03
5.723333e-03	2.229845e+03
9.473502e-03	1.966730e+03
1.417514e-02	1.698188e+03
1.983762e-02	1.419179e+03
2.647227e-02	1.146500e+03
3.409244e-02	9.024227e+02
4.271353e-02	6.892305e+02
5.235309e-02	5.094149e+02
6.303086e-02	3.664497e+02
7.476891e-02	2.578110e+02
8.759167e-02	1.777637e+02
1.015261e-01	1.210384e+02
1.166018e-01	8.281869e+01
1.328510e-01	5.822576e+01
1.503092e-01	4.287483e+01
1.690145e-01	3.344560e+01
1.890087e-01	2.764522e+01
2.103368e-01	2.390672e+01
2.330476e-01	2.118266e+01
2.571939e-01	1.885091e+01
2.828326e-01	1.662273e+01
3.100252e-01	1.442111e+01
3.388380e-01	1.226822e+01
3.693426e-01	1.021504e+01
4.016162e-01	8.312052e+00
4.357420e-01	6.601398e+00
4.718098e-01	5.114021e+00
5.099164e-01	3.866125e+00
5.501666e-01	2.856673e+00
5.926731e-01	2.068618e+00
6.375581e-01	1.473844e+00
6.849535e-01	1.039415e+00
7.350020e-01	7.326372e-01
7.878581e-01	5.238808e-01
8.436895e-01	3.875592e-01
9.026777e-01	3.022403e-01
9.650200e-01	2.505977e-01
1.030931e+00	2.193600e-01
1.100644e+00	1.990942e-01
1.174412e+00	1.836936e-01
1.252515e+00	1.696408e-01
1.335253e+00	1.552280e-01
1.422959e+00	1.398977e-01
1.515996e+00	1.237604e-01
1.614762e+00	1.072717e-01
1.719693e+00	9.101677e-02
1.831273e+00	7.556368e-02
1.950032e+00	6.137155e-02
2.076557e+00	4.874747e-02
2.211498e+00	3.784487e-02
2.355574e+00	2.868821e-02
2.509588e+00	2.120701e-02
2.674430e+00	1.526685e-02
2.851098e+00	1.069233e-02
3.040705e+00	7.283203e-03
3.244503e+00	4.827952e-03
3.463900e+00	3.118062e-03
3.700485e+00	1.962881e-03
3.956054e+00	1.201871e-03
4.232649e+00	7.107757e-04
4.532595e+00	4.005470e-04
4.858547e+00	2.107590e-04
5.213553e+00	1.008541e-04
5.601123e+00	4.254552e-05
6.025314e+00	1.527204e-05
6.490837e+00	4.480206e-06
7.003190e+00	1.024453e-06
7.568817e+00	1.723907e-07
8.195313e+00	1.987161e-08
8.891678e+00	1.432705e-09
9.668643e+00	5.749090e-11
1.053908e+01	1.103762e-12
1.151855e+01	8.318376e-15
1.262599e+01	1.894357e-17
1.388463e+01	9.188461e-21
1.532323e+01	5.913338e-25
1.697773e+01	2.638680e-30
1.889353e+01	3.309817e-37
2.112861e+01	3.257083e-46
2.375797e+01	4.009223e-58
2.688004e+01	4.174449e-74
3.062596e+01	6.472274e-96
3.517363e+01	3.005800e-126
4.076919e+01	2.288766e-169
4.776105e+01	3.178718e-232
5.665545e+01	0.000000e+00
6.821072e+01	0.000000e+00
8.360446e+01	0.000000e+00
1.047459e+02	0.000000e+00
1.348974e+02	0.000000e+00
1.800136e+02	0.000000e+00
2.519228e+02	0.000000e+00
3.769505e+02	0.000000e+00
6.239444e+02	0.000000e+00
1.224140e+03	0.000000e+00
3.402628e+03	0.000000e+00
3.063373e+04	0.000000e+00
