7.577195e-05	1.958947e+02
6.821719e-04	1.958011e+02
1.896170e-03	1.951694e+02
3.720167e-03	1.931703e+02
6.157776e-03	1.888500e+02
9.213842e-03	1.817021e+02
1.289445e-02	1.722310e+02
1.720698e-02	1.617032e+02
2.216009e-02	1.509889e+02
2.776379e-02	1.399736e+02
3.402951e-02	1.283678e+02
4.097006e-02	1.164161e+02
4.859979e-02	1.046037e+02
5.693458e-02	9.322913e+01
6.599196e-02	8.236294e+01
7.579115e-02	7.201562e+01
8.635318e-02	6.226543e+01
9.770097e-02	5.324749e+01
1.098594e-01	4.507153e+01
1.228557e-01	3.777351e+01
1.367189e-01	3.132841e+01
1.514809e-01	2.568808e+01
1.671760e-01	2.080712e+01
1.838412e-01	1.664558e+01
2.015164e-01	1.315854e+01
2.202447e-01	1.028751e+01
2.400727e-01	7.961199e+00
2.610505e-01	6.103193e+00
2.832323e-01	4.640104e+00
3.066763e-01	3.506159e+00
3.314457e-01	2.643790e+00
3.576083e-01	2.002193e+00
3.852375e-01	1.535972e+00
4.144128e-01	1.204833e+00
4.452198e-01	9.740957e-01
4.777513e-01	8.152520e-01
5.121078e-01	7.060034e-01
5.483982e-01	6.296722e-01
5.867405e-01	5.742142e-01
6.272630e-01	5.311554e-01
6.701051e-01	4.946824e-01
7.154184e-01	4.609661e-01
7.633681e-01	4.276808e-01
8.141346e-01	3.936432e-01
8.679146e-01	3.585106e-01
9.249236e-01	3.225177e-01
9.853975e-01	2.862537e-01
1.049595e+00	2.504806e-01
1.117801e+00	2.159892e-01
1.190328e+00	1.834902e-01
1.267521e+00	1.535416e-01
1.349762e+00	1.265136e-01
1.437474e+00	1.025908e-01
1.531123e+00	8.180123e-02
1.631232e+00	6.405841e-02
1.738380e+00	4.920198e-02
1.853213e+00	3.702442e-02
1.976458e+00	2.728174e-02
2.108927e+00	1.969420e-02
2.251535e+00	1.394868e-02
2.405315e+00	9.712099e-03
2.571435e+00	6.656066e-03
2.751222e+00	4.484700e-03
2.946187e+00	2.955328e-03
3.158056e+00	1.885897e-03
3.388810e+00	1.149091e-03
3.640730e+00	6.577112e-04
3.916454e+00	3.481577e-04
4.219044e+00	1.685388e-04
4.552073e+00	7.446541e-05
4.919731e+00	3.043134e-05
5.326953e+00	1.187769e-05
5.779590e+00	4.612811e-06
6.284618e+00	1.815025e-06
6.850404e+00	6.973810e-07
7.487060e+00	2.396071e-07
8.206895e+00	6.602958e-08
9.025009e+00	1.304943e-08
9.960098e+00	1.636699e-09
1.103553e+01	1.118036e-10
1.228079e+01	3.378061e-12
1.373360e+01	3.366499e-14
1.544268e+01	7.254793e-17
1.747203e+01	1.819214e-20
1.990688e+01	2.095275e-25
2.286286e+01	2.654711e-32
2.649998e+01	3.863780e-42
3.104468e+01	1.617757e-56
3.682604e+01	3.789319e-78
4.433697e+01	8.027298e-112
5.434290e+01	1.899261e-166
6.808480e+01	1.249983e-259
8.768333e+01	0.000000e+00
1.170088e+02	0.000000e+00
1.637498e+02	0.000000e+00
2.450178e+02	0.000000e+00
4.055638e+02	0.000000e+00
7.956909e+02	0.000000e+00
2.211708e+03	0.000000e+00
1.991192e+04	0.000000e+00
