6.994333e-05	2.967825e+02
6.296972e-04	2.966212e+02
1.750311e-03	2.955339e+02
3.434000e-03	2.921107e+02
5.684101e-03	2.848065e+02
8.505084e-03	2.729991e+02
1.190257e-02	2.578431e+02
1.588336e-02	2.414452e+02
2.045546e-02	2.247943e+02
2.562812e-02	2.074296e+02
3.141185e-02	1.891391e+02
3.781852e-02	1.705760e+02
4.486134e-02	1.524600e+02
5.255500e-02	1.350943e+02
6.091566e-02	1.185146e+02
6.996106e-02	1.027903e+02
7.971063e-02	8.812146e+01
9.018551e-02	7.472667e+01
1.014087e-01	6.271882e+01
1.134052e-01	5.209072e+01
1.262021e-01	4.277434e+01
1.398286e-01	3.469656e+01
1.543163e-01	2.779446e+01
1.696995e-01	2.200040e+01
1.860151e-01	1.722482e+01
2.033028e-01	1.335457e+01
2.216056e-01	1.026494e+01
2.409697e-01	7.834336e+00
2.614452e-01	5.952907e+00
2.830859e-01	4.524147e+00
3.059499e-01	3.462632e+00
3.301000e-01	2.691855e+00
3.556039e-01	2.143903e+00
3.825349e-01	1.760503e+00
4.109721e-01	1.494057e+00
4.410012e-01	1.307668e+00
4.727149e-01	1.174025e+00
5.062137e-01	1.073613e+00
5.416066e-01	9.928360e-01
5.790120e-01	9.224414e-01
6.185585e-01	8.563874e-01
6.603862e-01	7.910528e-01
7.046475e-01	7.246575e-01
7.515088e-01	6.567883e-01
8.011520e-01	5.879874e-01
8.537756e-01	5.193919e-01
9.095977e-01	4.524217e-01
9.688569e-01	3.885133e-01
1.031816e+00	3.289089e-01
1.098764e+00	2.745189e-01
1.170019e+00	2.258697e-01
1.245934e+00	1.831296e-01
1.326899e+00	1.461902e-01
1.413345e+00	1.147664e-01
1.505753e+00	8.848210e-02
1.604658e+00	6.692019e-02
1.710659e+00	4.963292e-02
1.824423e+00	3.612972e-02
1.946702e+00	2.586830e-02
2.078340e+00	1.826940e-02
2.220291e+00	1.275665e-02
2.373632e+00	8.805965e-03
2.539590e+00	5.984769e-03
2.719557e+00	3.968596e-03
2.915128e+00	2.533964e-03
3.128132e+00	1.533958e-03
3.360674e+00	8.673193e-04
3.615188e+00	4.529335e-04
3.894502e+00	2.176766e-04
4.201914e+00	9.708903e-05
4.541290e+00	4.113310e-05
4.917188e+00	1.708636e-05
5.335007e+00	7.085776e-06
5.801186e+00	2.870322e-06
6.323450e+00	1.063277e-06
6.911133e+00	3.287543e-07
7.575595e+00	7.678504e-08
8.330778e+00	1.216326e-08
9.193937e+00	1.148669e-09
1.018664e+01	5.458405e-11
1.133612e+01	1.032841e-12
1.267716e+01	5.591324e-15
1.425478e+01	5.380983e-18
1.612802e+01	4.579112e-22
1.837558e+01	1.208684e-27
2.110418e+01	1.977003e-35
2.446152e+01	1.570982e-46
2.865663e+01	9.513913e-63
3.399327e+01	3.868603e-87
4.092643e+01	4.214671e-125
5.016268e+01	1.127408e-186
6.284751e+01	1.081208e-291
8.093846e+01	0.000000e+00
1.080082e+02	0.000000e+00
1.511537e+02	0.000000e+00
2.261703e+02	0.000000e+00
3.743666e+02	0.000000e+00
7.344839e+02	0.000000e+00
2.041577e+03	0.000000e+00
1.838024e+04	0.000000e+00
